Dec. 10 2015,156.84B
Dec. 9 2015,157.32B
Dec. 8 2015,159.05B
Dec. 7 2015,162.06B
Dec. 4 2015,164.11B
Dec. 3 2015,159.41B
Dec. 2 2015,161.28B
Dec. 1 2015,163.49B
Nov. 30 2015,161.13B
Nov. 27 2015,161.49B
Nov. 25 2015,161.10B
Nov. 24 2015,161.40B
Nov. 23 2015,161.70B
Nov. 20 2015,163.10B
Nov. 19 2015,164.02B
Nov. 18 2015,163.78B
Nov. 17 2015,159.35B
Nov. 16 2015,159.94B
Nov. 13 2015,158.39B
Nov. 12 2015,159.26B
Nov. 11 2015,163.55B
Nov. 10 2015,166.23B
Nov. 9 2015,165.96B
Nov. 6 2015,166.44B
Nov. 5 2015,161.31B
Nov. 4 2015,160.36B
Nov. 3 2015,161.34B
Nov. 2 2015,160.36B
Oct. 30 2015,158.39B
Oct. 29 2015,159.85B
Oct. 28 2015,163.04B
Oct. 27 2015,156.72B
Oct. 26 2015,158.21B
Oct. 23 2015,159.79B
Oct. 22 2015,156.43B
Oct. 21 2015,154.34B
Oct. 20 2015,157.41B
Oct. 19 2015,157.47B
Oct. 16 2015,156.96B
Oct. 15 2015,157.80B
Oct. 14 2015,151.09B
Oct. 13 2015,152.55B
Oct. 12 2015,152.76B
Oct. 9 2015,153.06B
Oct. 8 2015,153.86B
Oct. 7 2015,152.88B
Oct. 6 2015,152.11B
Oct. 5 2015,152.41B
Oct. 2 2015,148.59B
Oct. 1 2015,148.62B
Sept. 30 2015,147.79B
Sept. 29 2015,147.48B
Sept. 28 2015,147.57B
Sept. 25 2015,152.15B
Sept. 24 2015,147.87B
Sept. 23 2015,150.85B
Sept. 22 2015,151.64B
Sept. 21 2015,152.63B
Sept. 18 2015,151.37B
Sept. 17 2015,155.46B
Sept. 16 2015,158.29B
Sept. 15 2015,156.51B
Sept. 14 2015,153.44B
Sept. 11 2015,153.80B
Sept. 10 2015,153.71B
Sept. 9 2015,153.14B
Sept. 8 2015,155.46B
Sept. 4 2015,152.27B
Sept. 3 2015,155.88B
Sept. 2 2015,155.76B
Sept. 1 2015,153.32B
Aug. 31 2015,160.97B
Aug. 28 2015,160.36B
Aug. 27 2015,160.85B
Aug. 26 2015,157.35B
Aug. 25 2015,150.13B
Aug. 24 2015,151.52B
Aug. 21 2015,161.33B
Aug. 20 2015,166.53B
Aug. 19 2015,171.56B
