
May 31, 2002  15.56  
May 30, 2002  15.52  
May 29, 2002  15.72  
May 28, 2002  15.75  
May 24, 2002  15.84  
May 23, 2002  15.99  
May 22, 2002  15.62  
May 21, 2002  15.44  
May 20, 2002  15.51  
May 17, 2002  15.59  
May 16, 2002  15.64  
May 15, 2002  15.42  
May 14, 2002  15.45  
May 13, 2002  15.44  
May 10, 2002  15.14  
May 9, 2002  15.10  
May 8, 2002  15.17  
May 7, 2002  14.85  
May 6, 2002  14.87  
May 3, 2002  15.49  
May 2, 2002  15.34  
May 1, 2002  15.18  
April 30, 2002  14.99  
April 29, 2002  15.00  
April 26, 2002  14.91  
April 25, 2002  14.87  
April 24, 2002  14.88  
April 23, 2002  15.24  
April 22, 2002  15.16  
April 19, 2002  15.22  
April 18, 2002  15.22  
April 17, 2002  15.25  
April 16, 2002  15.14  
April 15, 2002  14.97  
April 12, 2002  14.77  
April 11, 2002  15.22  
April 10, 2002  15.33  
April 9, 2002  15.00  
April 8, 2002  15.13  
April 5, 2002  14.88  
April 4, 2002  15.06  
April 3, 2002  15.38  
April 2, 2002  15.52  
April 1, 2002  15.44  
March 28, 2002  9.108  
March 27, 2002  9.018  
March 26, 2002  8.896  
March 25, 2002  8.796  
March 22, 2002  8.864  
March 21, 2002  8.952  
March 20, 2002  8.949  
March 19, 2002  9.105  
March 18, 2002  9.055  
March 15, 2002  9.014  
March 14, 2002  8.936  
March 13, 2002  8.93  
March 12, 2002  8.936  
March 11, 2002  8.842  
March 8, 2002  8.746  
March 7, 2002  8.818  
March 6, 2002  8.889  
March 5, 2002  8.733  
March 4, 2002  8.749  
March 1, 2002  8.614  
Feb. 28, 2002  8.386  
Feb. 27, 2002  8.355  
Feb. 26, 2002  8.336  
Feb. 25, 2002  8.246  
Feb. 22, 2002  8.102  
Feb. 21, 2002  7.914  
Feb. 20, 2002  7.830  
Feb. 19, 2002  7.874  
Feb. 15, 2002  8.018  
Feb. 14, 2002  8.027  
Feb. 13, 2002  7.924  
Feb. 12, 2002  7.961  
Feb. 11, 2002  8.064  
Feb. 8, 2002  7.927  
Feb. 7, 2002  7.927  
Feb. 6, 2002  7.996  
Feb. 5, 2002  8.002  
Feb. 4, 2002  7.974  
Feb. 1, 2002  8.180  
Jan. 31, 2002  8.108  
Jan. 30, 2002  7.836  
Jan. 29, 2002  7.736  
Jan. 28, 2002  7.936  
Jan. 25, 2002  7.964  
Jan. 24, 2002  7.946  
Jan. 23, 2002  7.871  
Jan. 22, 2002  7.624  
Jan. 18, 2002  7.690  
Jan. 17, 2002  7.808  
Jan. 16, 2002  7.811  
Jan. 15, 2002  8.046  
Jan. 14, 2002  7.933  
Jan. 11, 2002  7.936  
Jan. 10, 2002  8.136  
Jan. 9, 2002  8.140  
Jan. 8, 2002  8.161  
Jan. 7, 2002  8.286  
Jan. 4, 2002  8.314  
Jan. 3, 2002  8.246  
Jan. 2, 2002  8.283  
Dec. 31, 2001  8.290  
Dec. 28, 2001  5.567  
Dec. 27, 2001  5.510  
Dec. 26, 2001  5.547  
Dec. 24, 2001  5.443  
Dec. 21, 2001  5.406  
Dec. 20, 2001  5.354  
Dec. 19, 2001  5.270  
Dec. 18, 2001  5.206  
Dec. 17, 2001  5.119  
Dec. 14, 2001  5.117  
Dec. 13, 2001  5.032  
Dec. 12, 2001  5.112  
Dec. 11, 2001  5.119  
Dec. 10, 2001  5.162  
Dec. 7, 2001  5.334  
Dec. 6, 2001  5.251  
Dec. 5, 2001  5.526  
Dec. 4, 2001  5.375  
Dec. 3, 2001  5.245  
Nov. 30, 2001  5.168  
Nov. 29, 2001  5.142  
Nov. 28, 2001  5.067  
Nov. 27, 2001  5.162  
Nov. 26, 2001  5.112  
Nov. 23, 2001  5.148  
Nov. 21, 2001  5.100  
Nov. 20, 2001  5.158  
Nov. 19, 2001  4.933  
Nov. 16, 2001  4.962  
Nov. 15, 2001  4.871  
Nov. 14, 2001  5.127  
Nov. 13, 2001  5.346  
Nov. 12, 2001  5.303  
Nov. 9, 2001  5.352  
Nov. 8, 2001  5.199  
Nov. 7, 2001  5.249  
Nov. 6, 2001  5.183  
Nov. 5, 2001  5.191  
Nov. 2, 2001  5.195  
Nov. 1, 2001  5.356  
Oct. 31, 2001  5.234  
Oct. 30, 2001  5.197  
Oct. 29, 2001  5.375  
Oct. 26, 2001  5.412  
Oct. 25, 2001  5.272  
Oct. 24, 2001  5.206  
Oct. 23, 2001  5.226  
Oct. 22, 2001  5.270  
Oct. 19, 2001  5.142  
Oct. 18, 2001  5.144  
Oct. 17, 2001  5.334  
Oct. 16, 2001  5.249  
Oct. 15, 2001  5.249  
Oct. 12, 2001  5.406  
Oct. 11, 2001  5.476  
Oct. 10, 2001  5.425  
Oct. 9, 2001  5.313  
Oct. 8, 2001  5.301  
Oct. 5, 2001  5.230  
Oct. 4, 2001  5.110  
Oct. 3, 2001  4.970  
Oct. 2, 2001  5.127  
Oct. 1, 2001  4.943  
Sept. 28, 2001  5.131  
Sept. 27, 2001  4.924  
Sept. 26, 2001  4.731  
Sept. 25, 2001  4.617  
Sept. 24, 2001  4.822  
Sept. 21, 2001  5.018  
Sept. 20, 2001  5.070  
Sept. 19, 2001  5.199  
Sept. 18, 2001  5.486  
Sept. 17, 2001  5.724  
Sept. 10, 2001  5.903  
Sept. 7, 2001  5.990  
Sept. 6, 2001  5.985  
Sept. 5, 2001  5.973  
Sept. 4, 2001  5.945  
Aug. 31, 2001  5.802  
Aug. 30, 2001  5.842  
Aug. 29, 2001  5.882  
Aug. 28, 2001  5.895  
Aug. 27, 2001  5.878  
Aug. 24, 2001  5.933  
Aug. 23, 2001  5.855  
Aug. 22, 2001  5.804  
Aug. 21, 2001  5.903  
Aug. 20, 2001  5.905  
Aug. 17, 2001  5.914  
Aug. 16, 2001  5.987  
Aug. 15, 2001  6.019  
Aug. 14, 2001  5.817  
Aug. 13, 2001  5.793  
Aug. 10, 2001  5.785  
Aug. 9, 2001  5.703  
Aug. 8, 2001  5.642  
Aug. 7, 2001  5.747  
Aug. 6, 2001  5.711  
Aug. 3, 2001  5.756  
Aug. 2, 2001  5.808  
Aug. 1, 2001  5.781  
July 31, 2001  5.827  
July 30, 2001  5.850  
July 27, 2001  5.776  
July 26, 2001  5.732  
July 25, 2001  5.642  
July 24, 2001  5.431  
July 23, 2001  5.555  
July 20, 2001  5.522  
July 19, 2001  5.496  
July 18, 2001  5.408  
July 17, 2001  5.602  
July 16, 2001  5.618  
July 13, 2001  5.692  
July 12, 2001  5.675  
July 11, 2001  5.640  
July 10, 2001  5.654  
July 9, 2001  5.615  
July 6, 2001  5.722  
July 5, 2001  5.665  
July 3, 2001  5.572  
July 2, 2001  5.566  
June 29, 2001  5.292  
June 28, 2001  5.274  
June 27, 2001  5.441  
June 26, 2001  5.525  
June 25, 2001  5.513  
June 22, 2001  5.644  
June 21, 2001  5.572  
June 20, 2001  5.702  
June 19, 2001  5.769  
June 18, 2001  5.761  
June 15, 2001  5.843  
June 14, 2001  5.795  
June 13, 2001  5.891  
June 12, 2001  5.994  
June 11, 2001  5.899  
June 8, 2001  5.873  
June 7, 2001  5.861  
June 6, 2001  5.935  
June 5, 2001  6.094  
June 4, 2001  5.990  
June 1, 2001  5.891  
May 31, 2001  5.964  
May 30, 2001  5.952  
May 29, 2001  5.998  
May 25, 2001  5.881  
May 24, 2001  5.946  
May 23, 2001  5.986  
May 22, 2001  6.058  
May 21, 2001  6.140  
May 18, 2001  6.185  
May 17, 2001  6.080  
May 16, 2001  6.072  
May 15, 2001  6.026  
May 14, 2001  5.968  
May 11, 2001  5.871  
May 10, 2001  5.859  
May 9, 2001  5.859  
May 8, 2001  5.771  
May 7, 2001  5.748  
May 4, 2001  5.765  
May 3, 2001  5.674  
May 2, 2001  5.586  
May 1, 2001  5.871  
April 30, 2001  5.994  
April 27, 2001  5.931  
April 26, 2001  5.933  
April 25, 2001  5.921  
April 24, 2001  5.791  
April 23, 2001  5.718  
April 20, 2001  5.457  
April 19, 2001  5.387  
April 18, 2001  5.393  
April 17, 2001  5.493  
April 16, 2001  5.322  
April 12, 2001  5.196  
April 11, 2001  5.216  
April 10, 2001  5.25  
April 9, 2001  5.186  
April 6, 2001  5.061  
April 5, 2001  5.045  
April 4, 2001  4.989  
April 3, 2001  4.854  
April 2, 2001  4.894  
March 30, 2001  5.573  
March 29, 2001  5.395  
March 28, 2001  5.470  
March 27, 2001  5.422  
March 26, 2001  5.438  
March 23, 2001  5.341  
March 22, 2001  5.240  
March 21, 2001  5.424  
March 20, 2001  5.530  
March 19, 2001  5.593  
March 16, 2001  5.391  
March 15, 2001  5.377  
March 14, 2001  5.483  
March 13, 2001  5.623  
March 12, 2001  5.683  
March 9, 2001  5.846  
March 8, 2001  5.942  
March 7, 2001  5.719  
March 6, 2001  5.638  
March 5, 2001  5.661  
March 2, 2001  5.551  
March 1, 2001  5.375  
Feb. 28, 2001  5.402  
Feb. 27, 2001  5.422  
Feb. 26, 2001  5.458  
Feb. 23, 2001  5.355  
Feb. 22, 2001  5.330  
Feb. 21, 2001  5.350  
Feb. 20, 2001  5.431  
Feb. 16, 2001  5.406  
Feb. 15, 2001  5.431  
Feb. 14, 2001  5.445  
Feb. 13, 2001  5.449  
Feb. 12, 2001  5.483  
Feb. 9, 2001  5.496  
Feb. 8, 2001  5.424  
Feb. 7, 2001  5.368  
Feb. 6, 2001  5.319  
Feb. 5, 2001  5.274  
Feb. 2, 2001  5.091  
Feb. 1, 2001  4.976  
Jan. 31, 2001  5.114  
Jan. 30, 2001  5.033  
Jan. 29, 2001  5.033  
Jan. 26, 2001  5.038  
Jan. 25, 2001  5.080  
Jan. 24, 2001  5.123  
Jan. 23, 2001  5.179  
Jan. 22, 2001  5.109  
Jan. 19, 2001  5.024  
Jan. 18, 2001  5.010  
Jan. 17, 2001  5.080  
Jan. 16, 2001  5.165  
Jan. 12, 2001  5.193  
Jan. 11, 2001  5.264  
Jan. 10, 2001  5.278  
Jan. 9, 2001  5.235  
Jan. 8, 2001  5.390  
Jan. 5, 2001  5.418  
Jan. 4, 2001  5.292  
Jan. 3, 2001  5.320  
Jan. 2, 2001  5.446  
Dec. 29, 2000  5.251  
Dec. 28, 2000  5.494  
Dec. 27, 2000  5.522  
Dec. 26, 2000  5.400  
Dec. 22, 2000  5.143  
Dec. 21, 2000  5.062  
Dec. 20, 2000  4.994  
Dec. 19, 2000  4.967  
Dec. 18, 2000  4.953  
Dec. 15, 2000  4.588  
Dec. 14, 2000  4.601  
Dec. 13, 2000  4.710  
Dec. 12, 2000  4.682  
Dec. 11, 2000  4.642  
Dec. 8, 2000  4.628  
Dec. 7, 2000  4.642  
Dec. 6, 2000  4.710  
Dec. 5, 2000  4.831  
Dec. 4, 2000  4.953  
Dec. 1, 2000  4.886  
Nov. 30, 2000  4.682  
Nov. 29, 2000  4.845  
Nov. 28, 2000  4.926  
Nov. 27, 2000  4.804  
Nov. 24, 2000  4.737  
Nov. 22, 2000  4.656  
Nov. 21, 2000  4.750  
Nov. 20, 2000  4.493  
Nov. 17, 2000  4.574  
Nov. 16, 2000  4.534  
Nov. 15, 2000  4.534  
Nov. 14, 2000  4.507  
Nov. 13, 2000  4.331  
Nov. 10, 2000  4.398  
Nov. 9, 2000  4.425  
Nov. 8, 2000  4.439  
Nov. 7, 2000  4.480  
Nov. 6, 2000  4.344  
Nov. 3, 2000  4.344  
Nov. 2, 2000  4.317  
Nov. 1, 2000  4.466  
Oct. 31, 2000  4.304  
Oct. 30, 2000  4.358  
Oct. 27, 2000  4.195  
Oct. 26, 2000  4.250  
Oct. 25, 2000  4.195  
Oct. 24, 2000  4.304  
Oct. 23, 2000  4.439  
Oct. 20, 2000  4.425  
Oct. 19, 2000  4.358  
Oct. 18, 2000  4.385  
Oct. 17, 2000  4.412  
Oct. 16, 2000  4.412  
Oct. 13, 2000  4.480  
Oct. 12, 2000  4.696  
Oct. 11, 2000  4.642  
Oct. 10, 2000  4.656  
Oct. 9, 2000  4.507  
Oct. 6, 2000  4.439  
Oct. 5, 2000  4.547  
Oct. 4, 2000  4.561  
Oct. 3, 2000  4.804  
Oct. 2, 2000  4.791  
Sept. 29, 2000  5.670  
Sept. 28, 2000  5.703  
Sept. 27, 2000  5.833  
Sept. 26, 2000  5.654  
Sept. 25, 2000  5.557  
Sept. 22, 2000  5.800  
Sept. 21, 2000  5.768  
Sept. 20, 2000  5.898  
Sept. 19, 2000  6.109  
Sept. 18, 2000  6.353  
Sept. 15, 2000  6.190  
Sept. 14, 2000  5.833  
Sept. 13, 2000  5.946  
Sept. 12, 2000  6.076  
Sept. 11, 2000  6.093  
Sept. 8, 2000  5.930  
Sept. 7, 2000  5.946  
Sept. 6, 2000  5.930  
Sept. 5, 2000  5.833  
Sept. 1, 2000  5.784  
Aug. 31, 2000  5.622  
Aug. 30, 2000  5.492  
Aug. 29, 2000  5.557  
Aug. 28, 2000  5.557  
Aug. 25, 2000  5.573  
Aug. 24, 2000  5.524  
Aug. 23, 2000  5.735  
Aug. 22, 2000  5.589  
Aug. 21, 2000  5.524  
Aug. 18, 2000  5.540  
Aug. 17, 2000  5.638  
Aug. 16, 2000  5.378  
Aug. 15, 2000  5.378  
Aug. 14, 2000  5.362  
Aug. 11, 2000  5.264  
Aug. 10, 2000  5.280  
Aug. 9, 2000  5.248  
Aug. 8, 2000  5.232  
Aug. 7, 2000  5.264  
Aug. 4, 2000  5.150  
Aug. 3, 2000  5.167  
Aug. 2, 2000  5.167  
Aug. 1, 2000  5.134  
July 31, 2000  5.264  
July 28, 2000  5.053  
July 27, 2000  5.020  
July 26, 2000  4.858  
July 25, 2000  4.907  
July 24, 2000  5.004  
July 21, 2000  5.150  
July 20, 2000  5.232  
July 19, 2000  5.215  
July 18, 2000  5.297  
July 17, 2000  5.345  
July 14, 2000  5.459  
July 13, 2000  5.492  
July 12, 2000  5.589  
July 11, 2000  5.784  
July 10, 2000  5.410  
July 7, 2000  5.459  
July 6, 2000  5.443  
July 5, 2000  5.345  
July 3, 2000  5.605  
June 30, 2000  5.475  
June 29, 2000  9.433  
June 28, 2000  9.543  
June 27, 2000  9.653  
June 26, 2000  9.818  
June 23, 2000  10.31  
June 22, 2000  10.20  
June 21, 2000  10.34  
June 20, 2000  9.928  
June 19, 2000  10.01  
June 16, 2000  10.40  
June 15, 2000  9.900  
June 14, 2000  9.983  
June 13, 2000  9.956  
June 12, 2000  10.01  
June 9, 2000  9.928  
June 8, 2000  9.983  
June 7, 2000  10.04  
June 6, 2000  10.12  
June 5, 2000  9.763  
June 2, 2000  9.956  
June 1, 2000  10.29  
May 31, 2000  10.42  
May 30, 2000  10.07  
May 26, 2000  10.04  
May 25, 2000  9.983  
May 24, 2000  10.29  
May 23, 2000  10.31  
May 22, 2000  10.53  
May 19, 2000  10.62  
May 18, 2000  10.62  
May 17, 2000  10.40  
May 16, 2000  10.23  
May 15, 2000  10.15  
May 12, 2000  10.20  
May 11, 2000  10.18  
May 10, 2000  10.07  
May 9, 2000  10.01  
May 8, 2000  9.983  
May 5, 2000  9.763  
May 4, 2000  9.543  
May 3, 2000  9.350  
May 2, 2000  9.625  
May 1, 2000  9.625  
April 28, 2000  9.433  
April 27, 2000  9.653  
April 26, 2000  9.598  
April 25, 2000  9.405  
April 24, 2000  9.268  
April 20, 2000  9.048  
April 19, 2000  8.993  
April 18, 2000  8.855  
April 17, 2000  9.185  
April 14, 2000  9.433  
April 13, 2000  9.515  
April 12, 2000  9.543  
April 11, 2000  9.488  
April 10, 2000  9.405  
April 7, 2000  9.433  
April 6, 2000  9.543  
April 5, 2000  9.213  
April 4, 2000  9.075  
April 3, 2000  9.130  
March 31, 2000  9.130  
March 30, 2000  15.79  
March 29, 2000  15.21  
March 28, 2000  14.92  
March 27, 2000  14.82  
March 24, 2000  14.77  
March 23, 2000  14.67  
March 22, 2000  14.57  
March 21, 2000  14.43  
March 20, 2000  14.09  
March 17, 2000  14.23  
March 16, 2000  14.23  
March 15, 2000  13.55  
March 14, 2000  13.45  
March 13, 2000  13.55  
March 10, 2000  13.60  
March 9, 2000  13.40  
March 8, 2000  13.60  
March 7, 2000  13.89  
March 6, 2000  13.45  
March 3, 2000  13.40  
March 2, 2000  13.16  
March 1, 2000  12.53  
Feb. 29, 2000  12.53  
Feb. 28, 2000  12.38  
Feb. 25, 2000  12.28  
Feb. 24, 2000  12.82  
Feb. 23, 2000  13.11  
Feb. 22, 2000  13.45  
Feb. 18, 2000  13.45  
Feb. 17, 2000  13.75  
Feb. 16, 2000  14.04  
Feb. 15, 2000  13.99  
Feb. 14, 2000  13.36  
Feb. 11, 2000  14.43  
Feb. 10, 2000  14.77  
Feb. 9, 2000  14.82  
Feb. 8, 2000  15.06  
Feb. 7, 2000  15.16  
Feb. 4, 2000  15.21  
Feb. 3, 2000  15.21  
Feb. 2, 2000  15.30  
Feb. 1, 2000  15.45  
Jan. 31, 2000  15.50  
Jan. 28, 2000  15.60  
Jan. 27, 2000  15.70  
Jan. 26, 2000  15.84  
Jan. 25, 2000  15.45  
Jan. 24, 2000  16.18  
Jan. 21, 2000  16.91  
Jan. 20, 2000  17.25  
Jan. 19, 2000  17.40  
Jan. 18, 2000  17.16  
Jan. 14, 2000  17.16  
Jan. 13, 2000  17.45  
Jan. 12, 2000  16.91  
Jan. 11, 2000  17.01  
Jan. 10, 2000  16.38  
Jan. 7, 2000  16.91  
Jan. 6, 2000  16.57  
Jan. 5, 2000  15.99  
Jan. 4, 2000  15.89  
Jan. 3, 2000  16.23  
Dec. 31, 1999  16.86  
Dec. 30, 1999  509.60  
Dec. 29, 1999  517.09  
Dec. 28, 1999  508.10  
Dec. 27, 1999  511.10  
Dec. 23, 1999  518.59  
Dec. 22, 1999  496.11  
Dec. 21, 1999  491.61  
Dec. 20, 1999  493.11  
Dec. 17, 1999  479.62  
Dec. 16, 1999  520.09  
Dec. 15, 1999  517.09  
Dec. 14, 1999  485.62  
Dec. 13, 1999  485.62  
Dec. 10, 1999  478.12  
Dec. 9, 1999  481.12  
Dec. 8, 1999  493.11  
Dec. 7, 1999  485.62  
Dec. 6, 1999  514.10  
Dec. 3, 1999  527.58  
Dec. 2, 1999  523.09  
Dec. 1, 1999  533.58  
Nov. 30, 1999  526.09  
Nov. 29, 1999  527.58  
Nov. 26, 1999  538.08  
Nov. 24, 1999  548.57  
Nov. 23, 1999  545.57  
Nov. 22, 1999  551.57  
Nov. 19, 1999  562.06  
Nov. 18, 1999  577.05  
Nov. 17, 1999  572.55  
Nov. 16, 1999  574.05  
Nov. 15, 1999  580.04  
Nov. 12, 1999  569.55  
Nov. 11, 1999  569.55  
Nov. 10, 1999  572.55  
Nov. 9, 1999  551.57  
Nov. 8, 1999  545.57  
Nov. 5, 1999  524.59  
Nov. 4, 1999  538.08  
Nov. 3, 1999  538.08  
Nov. 2, 1999  536.58  
Nov. 1, 1999  545.57  
Oct. 29, 1999  547.07  
Oct. 28, 1999  554.56  
Oct. 27, 1999  553.06  
Oct. 26, 1999  545.57  
Oct. 25, 1999  535.08  
Oct. 22, 1999  551.57  
Oct. 21, 1999  544.07  
Oct. 20, 1999  551.57  
Oct. 19, 1999  539.58  
Oct. 18, 1999  542.57  
Oct. 15, 1999  539.58  
Oct. 14, 1999  548.57  
Oct. 13, 1999  550.07  
Oct. 12, 1999  536.58  
Oct. 11, 1999  532.08  
Oct. 8, 1999  517.09  
Oct. 7, 1999  544.07  
Oct. 6, 1999  554.56  
Oct. 5, 1999  550.07  
Oct. 4, 1999  553.06  
Oct. 1, 1999  551.57  
Sept. 30, 1999  554.56  
Sept. 29, 1999    
Sept. 28, 1999    
Sept. 27, 1999    
Sept. 24, 1999    
Sept. 23, 1999    
Sept. 22, 1999    
Sept. 21, 1999    
Sept. 20, 1999    
Sept. 17, 1999    
Sept. 16, 1999    
Sept. 15, 1999    
Sept. 14, 1999    
Sept. 13, 1999    
Sept. 10, 1999    
Sept. 9, 1999    
Sept. 8, 1999    
Sept. 7, 1999    
Sept. 3, 1999    
Sept. 2, 1999    
Sept. 1, 1999    
Aug. 31, 1999    
Aug. 30, 1999    
Aug. 27, 1999    
Aug. 26, 1999    
Aug. 25, 1999    
Aug. 24, 1999    
Aug. 23, 1999    
Aug. 20, 1999    
Aug. 19, 1999    
Aug. 18, 1999    
Aug. 17, 1999    
Aug. 16, 1999    
Aug. 13, 1999    
Aug. 12, 1999    
Aug. 11, 1999    
Aug. 10, 1999    
Aug. 9, 1999    
Aug. 6, 1999    
Aug. 5, 1999    
Aug. 4, 1999    
Aug. 3, 1999    
Aug. 2, 1999    
July 30, 1999    
July 29, 1999    
July 28, 1999    
July 27, 1999    
July 26, 1999    
July 23, 1999    
July 22, 1999    
July 21, 1999    
July 20, 1999    
July 19, 1999    
July 16, 1999    
July 15, 1999    
July 14, 1999    
July 13, 1999    
July 12, 1999    
July 9, 1999    
July 8, 1999    
July 7, 1999    
July 6, 1999    
July 2, 1999    
July 1, 1999    
June 30, 1999    
June 29, 1999  76.09  
June 28, 1999  76.32  
June 25, 1999  77.25  
June 24, 1999  79.55  
June 23, 1999  79.55  
June 22, 1999  79.78  
June 21, 1999  80.48  
June 18, 1999  81.86  
June 17, 1999  81.17  
June 16, 1999  82.09  
June 15, 1999  81.86  
June 14, 1999  81.86  
June 11, 1999  79.55  
June 10, 1999  78.63  
June 9, 1999  79.55  
June 8, 1999  79.09  
June 7, 1999  79.78  
June 4, 1999  78.17  
June 3, 1999  77.02  
June 2, 1999  76.56  
June 1, 1999  77.02  
May 28, 1999  77.94  
May 27, 1999  77.02  
May 26, 1999  79.09  
May 25, 1999  78.40  
May 24, 1999  78.17  
May 21, 1999  78.17  
May 20, 1999  77.71  
May 19, 1999  78.17  
May 18, 1999  77.48  
May 17, 1999  77.48  
May 14, 1999  76.32  
May 13, 1999  76.09  
May 12, 1999  74.94  
May 11, 1999  76.56  
May 10, 1999  76.56  
May 7, 1999  75.40  
May 6, 1999  75.86  
May 5, 1999  75.86  
May 4, 1999  75.63  
May 3, 1999  75.63  
April 30, 1999  74.48  
April 29, 1999  77.25  
April 28, 1999  75.17  
April 27, 1999  73.10  
April 26, 1999  72.17  
April 23, 1999  74.25  
April 22, 1999  74.94  
April 21, 1999  75.63  
April 20, 1999  74.94  
April 19, 1999  76.79  
April 16, 1999  75.63  
April 15, 1999  72.40  
April 14, 1999  70.56  
April 13, 1999  68.72  
April 12, 1999  68.25  
April 9, 1999  68.02  
April 8, 1999  66.87  
April 7, 1999  66.64  
April 6, 1999  66.87  
April 5, 1999  68.25  
April 1, 1999  66.87  
March 31, 1999  66.41  
March 30, 1999  18.17  
March 29, 1999  18.24  
March 26, 1999  17.24  
March 25, 1999  17.11  
March 24, 1999  16.99  
March 23, 1999  16.86  
March 22, 1999  17.24  
March 19, 1999  17.05  
March 18, 1999  16.86  
March 17, 1999  16.80  
March 16, 1999  16.36  
March 15, 1999  16.42  
March 12, 1999  16.55  
March 11, 1999  16.05  
March 10, 1999  15.99  
March 9, 1999  15.30  
March 8, 1999  15.30  
March 5, 1999  15.05  
March 4, 1999  14.99  
March 3, 1999  15.11  
March 2, 1999  14.74  
March 1, 1999  14.86  
Feb. 26, 1999  15.05  
Feb. 25, 1999  15.05  
Feb. 24, 1999  14.99  
Feb. 23, 1999  14.93  
Feb. 22, 1999  15.11  
Feb. 19, 1999  14.99  
Feb. 18, 1999  14.99  
Feb. 17, 1999  14.86  
Feb. 16, 1999  15.05  
Feb. 12, 1999  14.99  
Feb. 11, 1999  15.43  
Feb. 10, 1999  15.92  
Feb. 9, 1999  15.92  
Feb. 8, 1999  16.11  
Feb. 5, 1999  15.86  
Feb. 4, 1999  15.36  
Feb. 3, 1999  15.11  
Feb. 2, 1999  14.99  
Feb. 1, 1999  15.18  
Jan. 29, 1999  15.05  
Jan. 28, 1999  15.74  
Jan. 27, 1999  15.68  
Jan. 26, 1999  15.86  
Jan. 25, 1999  16.11  
Jan. 22, 1999  16.92  
Jan. 21, 1999  17.11  
Jan. 20, 1999  17.05  
Jan. 19, 1999  17.17  
Jan. 15, 1999  17.42  
Jan. 14, 1999  17.24  
Jan. 13, 1999  17.36  
Jan. 12, 1999  17.36  
Jan. 11, 1999  17.55  
Jan. 8, 1999  17.36  
Jan. 7, 1999  17.49  
Jan. 6, 1999  17.55  
Jan. 5, 1999  17.11  
Jan. 4, 1999  17.11  
Dec. 31, 1998  16.86  
