Date,Open,High,Low,Close,Adj Close,PE Ratio,EV to EBIT,Operating_Earning_Yield,PEG Ratio,PS Ratio,Market Cap,Operating Yields,Price to book value,EV to revenues,Dividend_yield
12/16/2014,65.110001,66.940002,64.800003,65.25,57.666969,28.37,21.31,0.05,,5.352,103.96B,0.04,22.38,5.659,0.03
12/17/2014,65.5,66.739998,65.089996,66.57,58.833561,28.94,21.71,0.05,,5.46,106.06B,0.03,22.83,5.766,0.02
12/18/2014,67.860001,68.010002,67.199997,67.919998,60.026665,29.53,22.13,0.05,,5.571,108.21B,0.03,23.3,5.876,0.02
12/19/2014,67.690002,68.620003,66.839996,67.709999,59.84108,29.44,22.06,0.05,,5.554,107.88B,0.03,23.22,5.859,0.02
12/22/2014,68.040001,68.25,66.830002,66.970001,59.187073,29.12,21.84,0.05,,5.493,106.70B,0.03,22.97,5.799,0.02
12/23/2014,67.230003,67.32,64.019997,64.349998,56.871555,27.98,21.03,0.05,,5.278,102.53B,0.04,22.07,5.586,0.03
12/24/2014,64.75,66.949997,64.75,66.209999,58.515392,28.79,21.6,0.05,,5.431,105.49B,0.03,22.71,5.737,0.03
12/26/2014,66.510002,67.239998,66.510002,66.980003,59.195911,29.12,21.84,0.05,,5.494,106.72B,0.03,22.97,5.8,0.02
12/29/2014,66.580002,67.370003,66.419998,67.139999,59.337311,29.19,21.89,0.05,,5.507,106.97B,0.03,23.03,5.812,0.02
12/30/2014,66.769997,67.160004,66.019997,66.300003,58.594952,28.83,21.63,0.05,,5.438,105.63B,0.03,22.74,5.744,0.03
12/31/2014,66.720001,67.099998,65.349998,65.440002,57.834881,59.49,39.57,0.03,,5.278,104.14B,0.02,59.78,5.548,0.03
1/2/2015,65.440002,66.400002,65.440002,65.889999,58.232586,59.9,39.82,0,,5.315,104.86B,0.02,60.19,5.584,0.03
1/5/2015,65.5,66.099998,63.880001,64.650002,57.136696,58.77,39.12,0,,5.215,102.88B,0.02,59.06,5.485,0.03
1/6/2015,65.620003,65.75,63.700001,64.330002,56.853886,58.48,38.93,0,,5.189,102.37B,0.02,58.77,5.46,0.03
1/7/2015,64.57,67.050003,64.480003,66.93,59.151722,60.85,40.41,0,,5.399,106.51B,0.02,61.14,5.667,0.02
1/8/2015,68.160004,68.290001,67.419998,67.629997,59.770386,61.48,40.81,0,,5.455,107.63B,0.02,61.78,5.723,0.02
1/9/2015,66.690002,67.199997,65.110001,65.779999,58.135376,59.8,39.76,0,,5.306,104.68B,0.02,60.09,5.575,0.03
1/12/2015,66.339996,66.93,65.309998,65.760002,58.117702,59.78,39.75,0.03,,5.304,104.65B,0.02,60.07,5.574,0.03
1/13/2015,65.720001,66.07,62.91,63.389999,56.443707,57.63,38.4,0.03,,5.113,100.88B,0.02,57.91,5.385,0.03
1/14/2015,62.619999,64.07,61.860001,63.700001,56.719734,57.91,38.58,0.03,,5.138,101.37B,0.02,58.19,5.41,0.03
1/15/2015,64,64.110001,62.869999,62.889999,55.998493,57.17,38.12,0.03,,5.073,100.08B,0.02,57.45,5.345,0.03
1/16/2015,62.950001,64.620003,62.639999,64.540001,57.467693,58.67,39.05,0.03,,5.206,102.71B,0.02,58.96,5.476,0.03
1/20/2015,65.059998,65.290001,62.75,63.450001,56.497135,57.68,38.43,0.03,,5.118,100.97B,0.02,57.96,5.39,0.03
1/21/2015,63.099998,63.450001,62.279999,62.700001,55.829319,57,38.01,0.03,,5.058,99.78B,0.02,57.28,5.33,0.03
1/22/2015,63.200001,63.450001,61.880001,62.98,56.078632,57.25,38.17,0.03,,5.08,100.23B,0.02,57.53,5.352,0.03
1/23/2015,63.66,63.66,62.349998,62.43,55.588909,56.75,37.85,0.03,,5.036,99.35B,0.02,57.03,5.308,0.03
1/26/2015,62.259998,63.040001,61.68,62.830002,55.945076,57.12,38.08,0.03,,5.068,99.99B,0.02,57.4,5.34,0.03
1/27/2015,62.330002,63.5,62.200001,63.099998,56.185486,57.36,38.24,0.03,,5.09,100.42B,0.02,57.64,5.362,0.03
1/28/2015,63.439999,63.560001,61.689999,61.849998,55.072456,56.23,37.52,0.03,,4.989,98.43B,0.02,56.5,5.262,0.03
1/29/2015,62.119999,63.380001,61.59,63.119999,56.203293,57.38,38.25,0.03,,5.091,100.45B,0.02,57.66,5.363,0.03
1/30/2015,62.09,62.68,60.119999,60.349998,53.736832,54.86,36.67,0.04,,4.868,96.04B,0.02,55.13,5.142,0.03
2/2/2015,61.490002,61.490002,58.650002,60.700001,54.048477,55.18,36.92,0,,4.896,96.75B,0.02,55.54,5.178,0.03
2/3/2015,61.599998,61.759998,59.98,61.650002,54.894375,56.05,37.47,0,,4.973,98.26B,0.02,56.41,5.254,0.03
2/4/2015,58.950001,58.950001,56.650002,56.91,50.673786,51.74,34.77,0.01,,4.59,90.71B,0.02,52.07,4.875,0.03
2/5/2015,57.549999,58.259998,56.150002,57.990002,51.635437,52.72,35.38,0.01,,4.678,92.43B,0.02,53.06,4.962,0.03
2/6/2015,57.709999,57.830002,56.689999,56.900002,50.664883,51.73,34.76,0.01,,4.59,90.69B,0.02,52.06,4.874,0.03
2/9/2015,55.669998,56.349998,55.18,55.48,49.40049,50.44,33.95,0.01,,4.475,88.43B,0.02,50.76,4.761,0.03
2/10/2015,55.93,57.009998,55.599998,56.889999,50.655979,51.72,34.76,0.04,,4.589,90.68B,0.02,52.05,4.874,0.03
2/11/2015,57.360001,57.830002,56.259998,56.689999,50.47789,51.54,34.64,0.04,,4.573,90.36B,0.02,51.87,4.858,0.03
2/12/2015,57.400002,57.580002,56.16,57.049999,50.798447,51.86,34.85,0.04,,4.602,90.93B,0.02,52.2,4.886,0.03
2/13/2015,57.349998,58.099998,56.900002,58.049999,51.688869,52.77,35.42,0.04,,4.682,92.53B,0.02,53.11,4.966,0.03
2/17/2015,58.950001,59,57.900002,58.720001,52.285442,53.38,35.8,0.04,,4.736,93.59B,0.02,53.73,5.02,0.03
2/18/2015,59.150002,59.48,58.310001,59.240002,52.748466,53.85,36.09,0.04,,4.778,94.42B,0.02,54.2,5.061,0.03
2/19/2015,58.919998,59.080002,58.650002,59,52.534767,53.64,35.96,0.04,,4.759,94.04B,0.02,53.98,5.042,0.03
2/20/2015,59.610001,61.34,59.220001,61.299999,54.582733,55.73,37.27,0.03,,4.944,97.71B,0.02,56.09,5.226,0.03
2/23/2015,61.540001,61.900002,60.240002,60.57,53.932724,55.06,36.85,0.04,,4.886,96.54B,0.02,55.42,5.168,0.03
2/24/2015,60.849998,61.299999,60.52,60.869999,54.199848,55.34,37.02,0.03,,4.91,97.02B,0.02,55.69,5.192,0.03
2/25/2015,61.099998,61.099998,60.209999,60.619999,53.977242,55.11,36.88,0.03,,4.89,96.62B,0.02,55.47,5.172,0.03
2/26/2015,60.349998,60.810001,60.27,60.52,53.888206,55.02,36.82,0.04,,4.882,96.46B,0.02,55.37,5.164,0.03
2/27/2015,60.529999,60.990002,60.369999,60.5,53.870396,55,36.81,0.04,,4.88,96.43B,0.02,55.36,5.162,0.03
3/2/2015,60.5,60.75,60.060001,60.459999,53.834774,54.96,36.79,0.04,,4.877,96.37B,0.02,55.32,5.159,0.03
3/3/2015,60.349998,60.450001,59.439999,59.619999,53.086819,54.2,36.31,0.04,,4.809,95.03B,0.02,54.55,5.092,0.03
3/4/2015,59.32,60.419998,59.029999,60.27,53.6656,54.79,36.68,0.04,,4.862,96.06B,0.02,55.15,5.144,0.03
3/5/2015,57.209999,59.48,56.650002,56.860001,50.629261,51.69,34.74,0.04,,4.586,90.63B,0.02,52.03,4.871,0.03
3/6/2015,56.950001,57.400002,55.439999,55.639999,49.542957,50.58,34.04,0.04,,4.488,88.68B,0.02,50.91,4.774,0.03
3/9/2015,55.93,56.029999,55.259998,55.540001,49.453915,50.49,33.99,0.04,,4.48,88.52B,0.02,50.82,4.766,0.03
3/10/2015,55.220001,56.299999,54.779999,55.84,49.721039,50.76,34.16,0.04,,4.504,89.00B,0.02,51.09,4.79,0.03
3/11/2015,56.189999,56.880001,55.66,56.619999,50.415565,51.47,34.57,0.04,,4.567,90.15B,0.02,51.75,4.847,0.03
3/12/2015,56.779999,58.91,56.650002,58,51.644348,52.73,35.35,0.04,,4.678,92.34B,0.02,53.01,4.957,0.03
3/13/2015,58.119999,58.869999,57.349998,58,51.644348,52.73,35.35,0.04,,4.678,92.34B,0.02,53.01,4.957,0.03
3/16/2015,58.459999,59.700001,58.330002,59.119999,52.641613,53.75,35.99,0.04,,4.769,94.13B,0.02,54.03,5.047,0.03
3/17/2015,58.720001,60.18,58.700001,59.73,53.184769,54.3,36.34,0.04,,4.818,95.10B,0.02,54.59,5.095,0.03
3/18/2015,59.759998,60.419998,59.25,59.889999,53.327232,54.45,36.43,0.04,,4.831,95.35B,0.02,54.74,5.108,0.03
3/19/2015,60.09,61.48,59.990002,61.189999,54.484779,55.63,37.17,0.03,,4.936,97.42B,0.02,55.93,5.212,0.03
3/20/2015,61.5,61.73,60.32,60.400002,53.781357,54.91,36.72,0.04,,4.872,96.17B,0.02,55.2,5.149,0.03
3/23/2015,60.049999,61.189999,59.619999,60.48,53.852589,54.98,36.76,0.04,,4.878,96.29B,0.02,55.28,5.155,0.03
3/24/2015,60.650002,60.82,59.450001,59.630001,53.09573,54.21,36.28,0.04,,4.81,94.94B,0.02,54.5,5.087,0.03
3/25/2015,60.080002,60.09,58.209999,58.220001,51.840237,52.93,35.48,0.04,,4.696,92.69B,0.02,53.21,4.975,0.03
3/26/2015,57.98,58.09,57.220001,57.27,50.994339,52.06,34.94,0.04,,4.62,91.18B,0.02,52.34,4.899,0.03
3/27/2015,57.630001,58.049999,57.310001,57.650002,51.332699,52.41,35.15,0.04,,4.65,91.79B,0.02,52.69,4.929,0.03
3/30/2015,57.93,58.34,57.790001,58.240002,51.858047,52.95,35.49,0.04,,4.698,92.73B,0.02,53.23,4.976,0.03
3/31/2015,58.009998,58.810001,57.709999,58.540001,52.125179,52.27,33.86,0.04,,4.611,93.26B,0.02,67.73,4.923,0.03
4/1/2015,58.48,58.490002,56.330002,57.099998,50.842964,50.98,33.09,0.04,,4.498,90.96B,0.02,66.06,4.811,0.03
4/2/2015,57.439999,57.810001,56.900002,57.009998,50.762829,50.9,33.04,0.04,,4.49,90.82B,0.02,65.96,4.804,0.03
4/6/2015,56.810001,57.889999,56.68,57.610001,51.297077,51.44,33.36,0.04,,4.538,91.78B,0.02,66.65,4.85,0.03
4/7/2015,58.25,58.75,57.790001,58.419998,52.018322,52.16,33.8,0.04,,4.602,93.07B,0.02,67.59,4.914,0.03
4/8/2015,58.5,58.98,57.950001,58.810001,52.365585,52.51,34.01,0.04,,4.632,93.69B,0.02,68.04,4.944,0.03
4/9/2015,59.200001,60.43,59.049999,60.32,53.710121,53.86,34.82,0.04,,4.751,96.09B,0.02,69.79,5.062,0.03
4/10/2015,60.5,62.330002,60.32,62,55.206028,55.36,35.72,0.04,,4.884,98.77B,0.02,71.73,5.192,0.03
4/13/2015,61.810001,62.16,61.060001,61.200001,54.945663,54.64,35.29,0.04,,4.82,97.50B,0.02,70.8,5.13,0.03
4/14/2015,61.400002,61.810001,60.509998,61.720001,55.412521,55.11,35.57,0.04,,4.862,98.32B,0.02,71.4,5.171,0.03
4/15/2015,62.099998,62.700001,61.970001,62.029999,55.690838,55.38,35.73,0.04,,4.886,98.82B,0.02,71.76,5.195,0.03
4/16/2015,61.799999,62.91,61.650002,62.59,56.193607,55.88,36.03,0.04,,4.93,99.71B,0.02,72.41,5.238,0.03
4/17/2015,62.119999,62.790001,61.869999,62.290001,55.924274,55.62,35.87,0.04,,4.906,99.23B,0.02,72.06,5.215,0.03
4/20/2015,62.91,64,62.799999,63.540001,57.04652,56.73,36.54,0.04,,5.005,101.22B,0.02,73.51,5.313,0.03
4/21/2015,63.889999,64.239998,63.27,63.610001,57.109367,56.79,36.58,0.04,,5.01,101.34B,0.02,73.59,5.318,0.03
4/22/2015,63.599998,64.730003,63.560001,64.519997,57.926373,57.61,37.07,0.04,,5.082,102.79B,0.02,74.64,5.389,0.03
5/1/2015,65.089996,65.5,63.880001,64.32,57.746807,7.43,6.96,0.62,,5.066,102.47B,0.02,74.41,5.373,0.03
5/4/2015,64.32,65.440002,64.010002,64.68,58.070023,7.75,7.16,0.6,,5.095,103.04B,0.02,74.83,5.401,0.03
5/5/2015,64.199997,64.900002,63.779999,63.860001,57.333817,7.02,6.72,0.64,,5.03,101.73B,0.02,73.88,5.338,0.03
5/6/2015,64.110001,64.529999,63.400002,63.939999,57.40564,7.09,6.76,0.64,,5.036,101.86B,0.02,73.97,5.344,0.03
5/7/2015,63.59,64.809998,63.59,64.699997,58.087975,7.77,7.17,0.6,,5.096,103.07B,0.02,74.85,5.403,0.03
5/8/2015,65.099998,65.800003,64.900002,65.239998,58.572796,8.25,7.46,0.57,,5.139,103.93B,0.02,75.48,5.445,0.03
5/11/2015,65.190002,65.800003,65.080002,65.199997,58.536873,58.21,37.43,0.01,,5.136,103.87B,0.02,75.43,5.442,0.03
5/12/2015,64.75,65.269997,64.589996,64.809998,58.186745,57.87,37.23,0.01,,5.105,103.25B,0.02,74.98,5.412,0.03
5/13/2015,64.980003,65.32,64.629997,65.300003,58.626656,58.3,37.49,0.01,,5.143,104.03B,0.02,75.55,5.45,0.03
5/14/2015,65.860001,66.269997,64.940002,65.970001,59.228191,58.9,37.85,0.01,,5.196,105.10B,0.02,76.32,5.502,0.03
5/15/2015,65.93,66.519997,65.910004,65.989998,59.246147,58.92,37.86,0.01,,5.198,105.13B,0.02,76.34,5.504,0.03
5/18/2015,65.790001,65.910004,65.139999,65.610001,58.90498,58.58,37.65,0.01,,5.168,104.52B,0.02,75.91,5.474,0.03
5/19/2015,65.709999,66.120003,65.400002,65.730003,59.012718,58.69,37.72,0.01,,5.177,104.71B,0.02,76.04,5.483,0.03
5/20/2015,65.919998,66.199997,65.389999,65.889999,59.156361,58.83,37.8,0.01,,5.19,104.97B,0.02,76.23,5.496,0.03
5/21/2015,65.449997,65.809998,64.870003,65.650002,58.940887,58.62,37.68,0.01,,5.171,104.59B,0.02,75.95,5.477,0.03
5/22/2015,65.480003,65.870003,65.309998,65.480003,58.788273,58.46,37.58,0.01,,5.158,104.31B,0.02,75.76,5.464,0.03
5/26/2015,65.720001,67,65.660004,66.099998,59.344898,59.02,37.92,0.01,,5.206,105.30B,0.02,76.47,5.512,0.03
5/27/2015,66.75,67.989998,66.57,67.379997,60.494095,60.16,38.6,0,,5.307,107.34B,0.02,77.95,5.612,0.03
5/28/2015,67.419998,67.529999,66.629997,67.470001,60.574898,60.24,38.65,0,,5.314,107.48B,0.02,78.06,5.619,0.03
5/29/2015,67.220001,67.519997,66.389999,66.589996,59.784824,59.46,38.18,0.01,,5.245,106.08B,0.02,77.04,5.55,0.03
6/1/2015,66.800003,67.260002,66.260002,66.93,60.09008,59.76,38.36,0,,5.272,106.62B,0.02,77.43,5.577,0.03
6/2/2015,66.699997,67.230003,66.330002,66.620003,59.811768,59.48,38.2,0,,5.247,106.13B,0.02,77.07,5.553,0.03
6/3/2015,66.900002,67.300003,66.620003,67.010002,60.161911,59.83,38.4,0,,5.278,106.75B,0.02,77.53,5.583,0.03
6/4/2015,66.550003,67.870003,66.519997,67.419998,60.530003,60.2,38.62,0,,5.31,107.41B,0.02,78,5.615,0.03
6/5/2015,66.980003,67.760002,66.620003,67.400002,60.512047,60.18,38.61,0,,5.309,107.37B,0.02,77.98,5.614,0.03
6/8/2015,67.860001,68.199997,67.529999,67.790001,60.862198,60.53,38.82,0,,5.34,107.99B,0.02,78.43,5.644,0.03
6/9/2015,67.519997,68.080002,67.510002,67.669998,60.754452,60.42,38.76,0,,5.33,107.80B,0.02,78.29,5.634,0.03
6/10/2015,67.660004,68.440002,67.540001,68.239998,61.266209,60.93,39.06,0.03,,5.375,108.71B,0.02,78.95,5.679,0.03
6/11/2015,68.669998,68.669998,67.650002,68.040001,61.086643,60.75,38.96,0.03,,5.359,108.39B,0.02,78.72,5.663,0.03
6/12/2015,67.889999,67.93,66.589996,67.050003,60.197819,59.87,38.43,0.03,,5.281,106.82B,0.02,77.57,5.586,0.03
6/15/2015,66.660004,67.050003,66.099998,66.910004,60.072128,59.74,38.35,0.03,,5.27,106.59B,0.02,77.41,5.575,0.03
6/16/2015,66.720001,67.400002,66.620003,66.769997,59.946423,59.62,38.28,0.03,,5.259,106.37B,0.02,77.25,5.564,0.03
6/17/2015,66.970001,67.989998,66.879997,67.769997,60.844227,60.51,38.81,0.03,,5.338,107.96B,0.02,78.4,5.642,0.03
6/18/2015,67.790001,69.07,67.790001,68.980003,61.930576,61.59,39.46,0.03,,5.433,109.89B,0.02,79.8,5.737,0.03
6/19/2015,68.5,69.75,68.5,69.480003,62.379486,62.04,39.73,0.03,,5.473,110.69B,0.02,80.38,5.776,0.03
6/22/2015,69.849998,70.599998,69.730003,70.120003,62.954082,62.61,40.07,0.03,,5.523,111.71B,0.02,81.12,5.826,0.03
6/23/2015,70.010002,70.489998,69.57,70.019997,62.864311,62.52,40.02,0.03,,5.515,111.55B,0.02,81.01,5.818,0.03
6/24/2015,70.519997,70.75,69.029999,69.220001,62.146076,61.8,39.59,0.03,,5.452,110.27B,0.02,80.08,5.755,0.03
6/25/2015,69.669998,70.379997,69.290001,69.82,62.684738,62.34,39.91,0.03,,5.5,111.23B,0.02,80.78,5.802,0.03
6/26/2015,69.949997,70.599998,69.68,70.459999,63.259327,62.91,40.25,0.03,,5.55,112.25B,0.02,81.52,5.852,0.03
6/29/2015,69.269997,70.019997,67.080002,67.18,60.314533,59.98,38.5,0.03,,5.292,107.02B,0.02,77.72,5.596,0.03
6/30/2015,68,68.220001,66.660004,67.190002,60.323517,52.91,40.44,0.04,,5.174,111.22B,0.02,20.21,6.388,0.03
7/1/2015,67.900002,68.599998,67.68,68.510002,61.508625,53.94,41.1,0.01,,5.276,113.40B,0.02,20.6,6.492,0.03
7/2/2015,68.68,68.900002,67.790001,68.209999,61.239281,53.71,40.95,0.01,,5.252,112.91B,0.02,20.51,6.469,0.03
7/6/2015,67.529999,69,67.489998,68.220001,61.248253,53.72,40.96,0.01,,5.253,112.92B,0.02,20.52,6.469,0.03
7/7/2015,68.419998,68.790001,67.32,68.559998,61.553505,53.98,41.13,0.01,,5.279,113.49B,0.02,20.62,6.496,0.03
7/8/2015,67.790001,68.440002,67.580002,67.660004,60.745476,53.28,40.68,0.01,,5.21,112.00B,0.02,20.35,6.425,0.03
7/9/2015,68.480003,68.919998,67.800003,67.970001,61.023796,53.52,40.83,0.01,,5.234,112.51B,0.02,20.44,6.45,0.03
7/10/2015,68.940002,69.5,68.529999,69.230003,62.155029,54.51,41.46,0.04,,5.331,114.59B,0.02,20.82,6.549,0.03
7/13/2015,69.419998,69.699997,69.169998,69.57,62.923832,54.78,41.63,0.04,,5.357,115.16B,0.02,20.92,6.576,0.03
7/14/2015,69.709999,70.519997,69.400002,69.800003,63.131866,54.96,41.74,0.04,,5.375,115.54B,0.02,20.99,6.594,0.03
7/15/2015,69.809998,70.040001,69.309998,69.75,63.086636,54.92,41.72,0.04,,5.371,115.46B,0.02,20.98,6.59,0.03
7/16/2015,70.139999,70.300003,69.830002,69.989998,63.303711,55.11,41.84,0.04,,5.39,115.85B,0.02,21.05,6.609,0.03
7/17/2015,69.989998,70.129997,69.699997,69.989998,63.303711,55.11,41.84,0.04,,5.39,115.85B,0.02,21.05,6.609,0.03
7/20/2015,70,71.110001,69.860001,70.800003,64.036331,55.75,42.24,0.04,,5.452,117.19B,0.02,21.29,6.673,0.03
7/21/2015,70.809998,71.599998,70.220001,70.540001,63.801167,55.54,42.11,0.04,,5.432,116.76B,0.02,21.21,6.652,0.03
7/22/2015,70.260002,70.650002,70.029999,70.559998,63.81926,55.56,42.12,0.04,,5.433,116.80B,0.02,21.22,6.654,0.03
7/23/2015,70.25,70.93,70.139999,70.519997,63.78307,55.53,42.1,0.04,,5.43,116.73B,0.02,21.21,6.651,0.03
7/24/2015,67.529999,69.019997,67.349998,68.080002,61.576176,53.61,40.89,0.04,,5.242,112.69B,0.02,20.47,6.458,0.03
7/27/2015,68.459999,70.959999,68.459999,69.339996,62.715797,54.6,41.51,0.04,,5.339,114.78B,0.02,20.85,6.558,0.03
7/28/2015,69.5,71.440002,69.080002,71.230003,64.42524,56.09,42.46,0.04,,5.485,117.91B,0.02,21.42,6.707,0.03
7/29/2015,71.290001,71.510002,70.739998,70.769997,64.009186,55.72,42.23,0.04,,5.45,117.14B,0.02,21.28,6.67,0.03
7/30/2015,70.860001,70.879997,69.269997,70.160004,63.457481,55.24,41.92,0.04,,5.403,116.13B,0.02,21.1,6.622,0.03
7/31/2015,70.379997,70.379997,69.730003,70.010002,63.321796,55.13,41.85,0.04,,5.391,115.89B,0.02,21.05,6.611,0.03
8/3/2015,70.190002,70.790001,69.279999,69.730003,63.068562,54.91,41.71,0.01,,5.37,115.42B,0.02,20.97,6.588,0.03
8/4/2015,70.040001,70.389999,69.669998,69.949997,63.267532,55.08,41.82,0.01,,5.386,115.79B,0.02,21.04,6.606,0.03
8/5/2015,70.099998,70.639999,70.050003,70.300003,63.584099,55.35,41.99,0.01,,5.413,116.37B,0.02,21.14,6.634,0.03
8/6/2015,70.370003,70.779999,68.800003,69.239998,62.625347,54.52,41.46,0.01,,5.332,114.61B,0.02,20.82,6.55,0.03
8/7/2015,69.080002,69.300003,67.769997,68.620003,62.064598,54.03,41.16,0.01,,5.284,113.59B,0.02,20.64,6.501,0.03
8/10/2015,68.919998,69.43,68.5,69.209999,62.598225,54.5,41.45,0.04,,5.329,114.56B,0.02,20.81,6.548,0.03
8/11/2015,68.5,69.290001,67.940002,68.25,61.729927,53.74,40.97,0.04,,5.256,112.97B,0.02,20.53,6.472,0.03
8/12/2015,67.830002,68.919998,67.239998,68.75,62.182175,54.13,41.22,0.04,,5.294,113.80B,0.02,20.68,6.511,0.03
8/13/2015,68.68,69.089996,68.209999,68.540001,61.992222,53.97,41.12,0.04,,5.278,113.45B,0.02,20.61,6.495,0.03
8/14/2015,68.559998,69.440002,68.410004,68.650002,62.091717,54.06,41.17,0.04,,5.286,113.63B,0.02,20.65,6.503,0.03
8/17/2015,68.709999,69.82,68.300003,69.370003,62.742935,54.62,41.53,0.04,,5.342,114.83B,0.02,20.86,6.56,0.03
8/18/2015,69.419998,69.739998,68.669998,68.860001,62.281662,54.22,41.27,0.04,,5.302,113.98B,0.02,20.71,6.52,0.03
8/19/2015,68.75,69.080002,68.209999,68.589996,62.037449,54.01,41.14,0.04,,5.282,113.54B,0.02,20.63,6.499,0.03
8/20/2015,68,68.43,67.480003,67.480003,61.033501,53.13,40.59,0.04,,5.196,111.70B,0.02,20.29,6.411,0.03
8/21/2015,66.739998,67.160004,65.830002,65.900002,59.604439,51.89,39.8,0.04,,5.074,109.08B,0.02,19.82,6.286,0.03
8/24/2015,61.169998,64.849998,53.869999,63.450001,57.388489,49.96,38.57,0.04,,4.886,105.03B,0.02,19.08,6.093,0.03
8/25/2015,65.110001,65.120003,60.650002,60.709999,54.910244,47.8,37.21,0.04,,4.675,100.49B,0.02,18.26,5.877,0.03
8/26/2015,62.470001,63.220001,60.880001,63.139999,57.108101,49.72,38.42,0.04,,4.862,104.51B,0.02,18.99,6.069,0.03
8/27/2015,64.029999,64.599998,63,64.510002,58.347229,50.8,39.1,0.04,,4.968,106.78B,0.02,19.4,6.177,0.03
8/28/2015,63.91,64.779999,63.439999,63.98,57.867855,50.38,38.84,0.04,,4.927,105.90B,0.02,19.24,6.135,0.03
8/31/2015,64.139999,64.309998,62.25,62.41,56.447842,49.14,38.05,0.04,,4.806,103.31B,0.02,18.77,6.011,0.03
9/1/2015,61,61.630001,60.16,60.5,54.72031,47.64,37.1,0.04,,4.659,100.14B,0.02,18.19,5.86,0.03
9/2/2015,61.560001,61.599998,60.279999,60.98,55.154449,48.02,37.34,0.04,,4.696,100.94B,0.02,18.34,5.898,0.03
9/3/2015,61.450001,62.279999,61.349998,61.580002,55.697136,48.49,37.64,0.04,,4.742,101.93B,0.02,18.52,5.946,0.03
9/4/2015,60.650002,60.799999,58.959999,59.77,54.060043,47.06,36.74,0.04,,4.602,98.94B,0.02,17.98,5.803,0.03
9/8/2015,60.220001,60.939999,59.91,60.57,54.783627,47.69,37.14,0.04,,4.664,100.26B,0.02,18.22,5.866,0.03
9/9/2015,61.52,61.52,59.110001,59.259998,53.598759,46.66,36.48,0.04,,4.563,98.09B,0.02,17.82,5.763,0.03
9/10/2015,59.360001,60.130001,58.889999,59.580002,53.888199,46.91,36.64,0.04,,4.588,98.62B,0.02,17.92,5.788,0.03
9/11/2015,59.619999,59.759998,58.970001,59.349998,53.680164,46.73,36.53,0.04,,4.57,98.24B,0.02,17.85,5.77,0.03
9/14/2015,59.43,59.619999,57.540001,58.939999,53.309341,46.41,36.32,0.04,,4.539,97.56B,0.02,17.73,5.737,0.03
9/15/2015,58.98,59.439999,58.369999,59.200001,53.544502,46.61,36.45,0.04,,4.559,97.99B,0.02,17.8,5.758,0.03
9/16/2015,59.5,59.639999,58.630001,59.509998,53.824886,46.86,36.61,0.04,,4.582,98.51B,0.02,17.9,5.782,0.03
9/17/2015,59.560001,60.919998,59.389999,59.860001,54.141445,47.13,36.78,0.04,,4.609,99.08B,0.02,18,5.81,0.03
9/18/2015,59.419998,61.830002,58.970001,61.220001,55.371521,48.2,37.46,0.04,,4.714,101.34B,0.02,18.41,5.917,0.03
9/21/2015,61.240002,61.740002,59.290001,59.389999,53.716351,46.76,36.55,0.04,,4.573,98.31B,0.02,17.86,5.773,0.03
9/22/2015,58.169998,58.259998,56.91,57.740002,52.223984,45.46,35.72,0.04,,4.446,95.58B,0.02,17.36,5.643,0.03
9/23/2015,57.900002,58.400002,57.150002,57.43,51.943596,45.22,35.57,0.04,,4.422,95.06B,0.02,17.27,5.618,0.03
9/24/2015,56.93,57.48,55.919998,56.57,51.165749,44.54,35.14,0.04,,4.356,93.64B,0.02,17.01,5.55,0.03
9/25/2015,57.84,57.880001,55.080002,55.740002,50.415039,43.89,34.72,0.05,,4.292,92.27B,0.02,16.76,5.485,0.03
9/28/2015,55.389999,55.43,52.34,52.5,47.484566,41.34,33.11,0.05,,4.043,86.90B,0.02,15.79,5.23,0.04
9/29/2015,53.099998,54.189999,51.880001,52.790001,47.746868,41.57,33.25,0.05,,4.065,87.38B,0.02,15.88,5.252,0.04
9/30/2015,53.540001,54.5,53.360001,54.41,49.212097,32.01,25.8,0.06,,4.046,88.95B,0.03,18.29,5.104,0.04
10/1/2015,54.68,55.23,53.93,55.130001,49.863319,32.43,26.07,0.01,,4.1,90.12B,0.03,18.53,5.157,0.04
10/2/2015,53.869999,55.849998,53.720001,55.82,50.487396,32.84,26.33,0.01,,4.151,91.25B,0.03,18.76,5.209,0.03
10/5/2015,56.389999,56.950001,55.439999,56.68,51.265247,33.34,26.66,0,,4.215,92.66B,0.03,19.05,5.273,0.03
10/6/2015,56.259998,56.669998,53.959999,55.080002,49.818096,32.4,26.05,0.01,,4.096,90.04B,0.03,18.52,5.154,0.04
10/7/2015,54.849998,56.549999,53.91,55.630001,50.315556,32.72,26.26,0.01,,4.137,90.94B,0.03,18.7,5.195,0.03
10/8/2015,55.130001,56.16,54.799999,56.040001,50.686386,32.96,26.42,0,,4.168,91.61B,0.03,18.84,5.225,0.03
10/9/2015,56.18,56.5,55.470001,55.639999,50.324596,32.73,26.27,0.01,,4.138,90.96B,0.03,18.7,5.195,0.03
10/12/2015,55.799999,56.27,55.52,55.77,50.442181,32.81,26.31,0.06,,4.148,91.17B,0.03,18.75,5.205,0.03
10/13/2015,55.169998,55.360001,53.709999,53.799999,49.109467,31.65,25.57,0.06,,4.001,87.95B,0.03,18.09,5.058,0.04
