April 9 2014,7.536M
April 8 2014,5.758M
April 7 2014,5.529M
April 4 2014,5.520M
April 3 2014,5.161M
April 2 2014,5.673M
April 1 2014,4.958M
March 31 2014,5.021M
March 28 2014,5.763M
March 27 2014,6.050M
March 26 2014,5.732M
March 25 2014,5.987M
March 24 2014,5.340M
March 21 2014,9.095M
March 20 2014,3.969M
March 19 2014,4.323M
March 18 2014,5.659M
March 17 2014,4.665M
March 14 2014,4.648M
March 13 2014,4.532M
March 12 2014,4.135M
March 11 2014,4.416M
March 10 2014,3.713M
March 7 2014,4.939M
March 6 2014,3.998M
March 5 2014,4.675M
March 4 2014,4.908M
March 3 2014,6.218M
Feb. 28 2014,6.264M
Feb. 27 2014,4.989M
Feb. 26 2014,5.160M
Feb. 25 2014,5.872M
Feb. 24 2014,8.055M
Feb. 21 2014,6.576M
Feb. 20 2014,6.112M
Feb. 19 2014,6.146M
Feb. 18 2014,4.878M
Feb. 14 2014,4.631M
Feb. 13 2014,5.845M
Feb. 12 2014,6.965M
Feb. 11 2014,5.755M
Feb. 10 2014,5.855M
Feb. 7 2014,5.359M
Feb. 6 2014,5.547M
Feb. 5 2014,6.529M
Feb. 4 2014,6.660M
Feb. 3 2014,7.770M
Jan. 31 2014,10.72M
Jan. 30 2014,5.529M
Jan. 29 2014,5.672M
Jan. 28 2014,4.338M
Jan. 27 2014,5.384M
Jan. 24 2014,6.037M
Jan. 23 2014,4.334M
Jan. 22 2014,4.101M
Jan. 21 2014,4.712M
Jan. 17 2014,4.855M
